PLAYER_NAME,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POS,FG%,FT%,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_3PM,z_FG%,z_FT%,z_TOV,fantasy_z_9cat,Total_PTS,PTS_roll2,PTS_delta,REB_roll2,REB_delta,AST_roll2,AST_delta,STL_roll2,STL_delta,BLK_roll2,BLK_delta,FG3M_roll2,FG3M_delta,FG%_roll2,FG%_delta,FT%_roll2,FT%_delta,TOV_roll2,TOV_delta,GP_roll2,GP_delta,MIN_roll2,MIN_delta,next_fantasy_z_9cat,delta_fantasy,AGE_sq,PTS_per36,REB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,sample_weight_norm,AGE_squared,target_delta
Terry Rozier,1626179,2021-22,0,1610612766,CHA,28,73,73,33.67123288,7.095890411,15.98630137,3.04109589,8.123287671,0.374,2.054794521,2.410958904,0.767123288,3.547945205,4.315068493,4.465753425,1.273972603,0.342465753,1.315068493,1.630136986,19.28767123,Guard,0.465154396,0.75771327,1.266979667,0.049756853,1.015208065,1.436248093,-0.297676823,1.976821982,-0.695166424,0.728164459,-0.048414475,5.431921396,1407.99999979,20.39130435,-1.1036331199999978,4.376811594,-0.061743101000000244,4.246376812,0.21937661299999967,1.260869565,0.013103038000000122,0.376811594,-0.034345841000000044,3.217391304,-0.17629541400000015,0.465919815,-0.0007654189999999894,0.756697591,0.0010156789999999916,1.855072464,-0.540003971,69.0,4.0,34.53623188,-0.8649990000000045,2.797300871,-2.634620525,784,20.62164360760407,4.613506915580455,4.774613506816149,1.3620829944495934,0.3661513420651439,1.4060211551125124,0.939141591786232,784,-2.634620525
Terry Rozier,1626179,2022-23,0,1610612766,CHA,29,63,63,35.25396825,7.825396825,18.85714286,2.619047619,8.015873016,0.327,2.825396825,3.492063492,0.80952381,3.301587302,4.111111111,5.063492063,1.174603175,0.253968254,2.126984127,1.888888889,21.0952381,Guard,0.460042477,0.756811736,1.539137307,-0.034807889,1.319224247,1.173328235,-0.517528079,1.521681362,-1.730260241,0.541964796,-1.015438867,2.797300871,1329.0000003,19.83948779,1.8075668699999987,4.345940043500001,-0.20395738200000046,4.3560651185,0.597738638,1.267421084,-0.09936942799999993,0.3596386735,-0.08849749899999998,3.129243597,-0.422048271,0.46553710550000005,-0.00511191900000002,0.7572054305,-0.0009015340000000371,1.5850704785,0.811915634,71.0,-10.0,34.10373238,1.5827353700000018,4.666823149,1.8695222779999998,841,21.541647913635934,4.198108960287045,5.170643854199307,1.1994597033767966,0.2593426385127581,2.1719945972890584,0.879693845325672,841,1.8695222779999998
Terry Rozier,1626179,2023-24,0,0,TOT,30,61,60,33.44262295,7.245901639,16.36065574,2.442622951,6.721311475,0.363,2.819672131,3.245901639,0.573770492,3.475409836,4.049180328,5.606557377,1.032786885,0.344262295,1.737704918,1.655737705,19.75409836,Guard,0.464945735,0.760228099,1.337207612,-0.06048561,1.595432999,0.798098959,-0.293213737,1.331423427,-0.73741737,1.247568438,-0.551791568,4.666823149,1204.99999996,20.191454665000002,-1.3411397399999991,4.213089802,-0.06193078299999932,4.764622744,0.5430653139999997,1.2242878890000002,-0.14181629000000018,0.2982170035,0.09029404099999999,2.8300717544999996,-0.17642466799999967,0.4625984365,0.004903258000000021,0.757262503,0.0034163630000000333,1.72102631,-0.3892792090000001,68.0,-2.0,34.462600565,-1.8113452999999993,-1.851018431,-6.51784158,900,21.264705882168254,4.358823529659776,6.035294117742041,1.111764705644896,0.3705882352149654,1.870588235304671,0.8672503031345515,900,-6.51784158
Terry Taylor,1630678,2021-22,0,1610612754,IND,22,33,7,21.63636364,4.090909091,6.666666667,0.363636364,1.151515152,0.316,1.090909091,1.545454545,2.878787879,2.333333333,5.212121212,1.242424242,0.424242424,0.242424242,0.696969697,1.848484848,9.636363636,Forward,0.477627689,0.751752668,-0.186176588,0.421692557,-0.624211187,-0.812038345,-0.546206465,-0.910574246,1.830505231,-0.502917319,0.687766216,-0.642160146,317.999999988,,,,,,,,,,,,,,,,,,,,,,,-5.988445983,-5.346285837,484,16.033613442078387,8.67226890590382,2.067226889702987,0.7058823524191795,0.403361343764141,1.1596638654017373,0.6648597356633481,484,-5.346285837
Terry Taylor,1630678,2022-23,0,0,TOT,23,31,2,8.483870968,1.258064516,2.419354839,0.161290323,0.612903226,0.263,0.193548387,0.35483871,0.870967742,0.64516129,1.516129032,0.322580645,0.096774194,0.193548387,0.290322581,0.838709677,2.870967742,Forward,0.469751882,0.751699939,-1.204813416,-1.110738507,-1.092053352,-1.678480894,-0.66762705,-1.128786021,0.235761727,-0.513807866,1.172099395,-5.988445983,89.000000002,9.636363636,-6.765395894000001,5.212121212,-3.6959921799999993,1.242424242,-0.9198435970000001,0.424242424,-0.32746823,0.242424242,-0.048875855000000024,0.363636364,-0.20234604099999998,0.477627689,-0.007875807000000012,0.751752668,-5.27289999999736e-05,0.696969697,-0.406647116,33.0,-2.0,21.63636364,-13.152492672,-6.308639988,-0.3201940050000003,529,12.182509505606616,6.433460074754876,1.3688212920496177,0.41064638973655826,0.8212927752297705,1.231939164966329,0.6475375060811954,529,-0.3201940050000003
Terry Taylor,1630678,2023-24,0,1610612741,CHI,24,31,0,6.064516129,0.64516129,1.258064516,0.064516129,0.290322581,0.222,0.129032258,0.161290323,0.548387097,0.64516129,1.193548387,0.322580645,0.161290323,0.064516129,0.225806452,0.548387097,1.483870968,Forward,0.469088635,0.75331743,-1.413662666,-1.244486788,-1.092053352,-1.50777878,-0.988177395,-1.233148174,0.101463262,-0.179736813,1.248940717,-6.308639988,46.000000008,6.253665689,-1.387096774,3.364125122,-0.32258064499999994,0.7825024435,0.0,0.260508309,0.06451612900000002,0.2179863145,-0.12903225799999998,0.2624633435,-0.09677419400000001,0.4736897855,-0.0006632470000000334,0.7517263034999999,0.001617490999999971,0.493646139,-0.06451612900000003,32.0,0.0,15.060117303999998,-2.4193548389999995,-7.559529331,-1.2508893429999999,576,8.80851063987664,7.085106382441942,1.9148936160740153,0.9574468110050929,0.3829787232148031,1.3404255342198956,0.6475375060811954,576,-1.2508893429999999
Thaddeus Young,201152,2020-21,0,1610612741,CHI,33,68,23,24.29411765,5.441176471,9.735294118,0.176470588,0.661764706,0.267,1.044117647,1.661764706,2.470588235,3.75,6.220588235,4.279411765,1.088235294,0.588235294,2.014705882,2.235294118,12.10294118,Forward,0.476561802,0.749140695,0.185205481,0.839822823,0.920432729,0.944808948,0.312879888,-1.112415487,1.614677772,-1.042385089,-0.881710932,1.781316134,823.00000024,,,,,,,,,,,,,,,,,,,,,,,-1.932246225,-3.713562359,1089,17.934624700395325,9.217917673992988,6.341404358021622,1.612590798661914,0.8716707018993134,2.9854721540792406,0.9099646685596845,1089,-3.713562359
Thaddeus Young,201152,2021-22,0,0,TOT,34,52,1,16.25,2.711538462,5.230769231,0.326923077,0.923076923,0.354,0.442307692,0.942307692,1.538461538,2.461538462,4.0,2.0,1.038461538,0.346153846,1.0,1.557692308,6.192307692,Forward,0.470994928,0.747910452,-0.704733414,-0.080876742,-0.238900159,0.813113426,-0.288514623,-0.950166182,0.487461696,-1.296475084,0.326844856,-1.932246225,321.999999984,12.10294118,-5.910633488,6.220588235,-2.220588235,4.279411765,-2.279411765,1.088235294,-0.049773756,0.588235294,-0.24208144799999998,0.176470588,0.150452489,0.476561802,-0.0055668739999999994,0.749140695,-0.0012302430000000752,2.014705882,-1.014705882,68.0,-16.0,24.29411765,-8.04411765,-2.574964434,-0.6427182089999999,1156,13.718343194584614,8.861538461538462,4.430769230769231,2.300591714953846,0.7668639049846154,2.2153846153846155,0.8085474479105259,1156,-0.6427182089999999
Thaddeus Young,201152,2022-23,0,1610612761,TOR,35,54,9,14.72222222,2.0,3.666666667,0.111111111,0.62962963,0.176,0.333333333,0.481481481,1.314814815,1.759259259,3.074074074,1.388888889,1.0,0.092592593,0.777777778,1.62962963,4.444444444,Forward,0.471240709,0.752583445,-0.967901735,-0.464783845,-0.549717722,0.711348704,-0.918428015,-1.18289973,0.537228897,-0.331331509,0.59152052,-2.574964434,239.999999976,9.147624436000001,-1.7478632479999998,5.1102941175000005,-0.9259259260000001,3.1397058825,-0.611111111,1.063348416,-0.03846153799999996,0.46719457,-0.253561253,0.2516968325,-0.21581196600000002,0.473778365,0.00024578100000000047,0.7485255735,0.004672993000000014,1.507352941,-0.22222222199999997,60.0,2.0,20.272058825000002,-1.5277777799999992,-3.012837957,-0.43787352299999993,1225,10.867924528855536,7.5169811330289775,3.3962264158786755,2.445283019237024,0.2264150953700249,1.9018867932833037,0.8220062726984609,1225,-0.43787352299999993
Thaddeus Young,201152,2023-24,0,0,TOT,36,33,6,13.33333333,1.96969697,3.272727273,0.03030303,0.212121212,0.143,0.181818182,0.454545455,1.393939394,1.727272727,3.121212121,1.727272727,0.696969697,0.151515152,0.454545455,1.484848485,4.151515152,Forward,0.472765688,0.749985158,-1.01200685,-0.445239484,-0.377612129,-0.090433953,-0.772048753,-1.270043885,0.846016388,-0.867972595,0.976503304,-3.012837957,137.000000016,5.318376068,-0.2929292920000002,3.537037037,0.04713804700000024,1.6944444445,0.33838383799999994,1.019230769,-0.303030303,0.2193732195,0.058922558999999985,0.219017094,-0.080808081,0.4711178185,0.0015249790000000374,0.7502469485,-0.002598286999999977,0.888888889,-0.32323232300000004,53.0,-21.0,15.48611111,-1.3888888900000005,,,1296,11.209090913202271,8.427272728806818,4.663636364065909,1.8818181823704545,0.4090909105022727,1.2272727288068181,0.6648597356633481,1296,
Thomas Bryant,1628418,2020-21,0,1610612764,WAS,23,10,10,27.1,5.9,9.1,0.9,2.1,0.429,1.6,2.4,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,Forward-Center,0.483505226,0.749220269,0.516007265,0.789824568,-0.493205437,-0.876180958,0.838959573,-0.332154918,3.0206263,-1.025950211,0.207740808,2.64566699,143.0,,,,,,,,,,,,,,,,,,,,,,,-1.082027429,-3.727694419,529,18.99630996309963,8.103321033210332,1.992619926199262,0.5313653136531366,1.062730627306273,1.4612546125461254,0.411854262746445,529,-3.727694419
Thomas Bryant,1628418,2021-22,0,1610612764,WAS,24,27,9,16.25925926,2.851851852,5.481481481,0.444444444,1.555555556,0.286,1.296296296,1.481481481,0.962962963,3.037037037,4.0,0.851851852,0.222222222,0.777777778,0.703703704,1.592592593,7.444444444,Forward-Center,0.471210584,0.756672832,-0.516204519,-0.080876742,-0.822860428,-1.346560117,0.78375368,-0.823430091,0.531129086,0.513275961,0.679745741,-1.082027429,200.999999988,14.3,-6.8555555560000005,6.1,-2.0999999999999996,1.5,-0.648148148,0.4,-0.17777777800000003,0.8,-0.022222222000000014,0.9,-0.45555555600000003,0.483505226,-0.012294642000000022,0.749220269,0.007452562999999968,1.1,-0.39629629600000005,10.0,17.0,27.1,-10.840740740000001,-0.192986283,0.8890411460000001,576,16.48291571580488,8.856492026931367,1.8861047838411797,0.49202733433749307,1.7220956723953487,1.5580865609495176,0.6111279482094807,576,0.8890411460000001
Thomas Bryant,1628418,2022-23,0,0,TOT,25,59,26,18.33898305,3.898305085,6.254237288,0.440677966,1.0,0.441,1.576271186,2.13559322,1.457627119,4.288135593,5.745762712,0.525423729,0.271186441,0.508474576,0.644067797,1.728813559,9.813559322,Forward-Center,0.477628105,0.752545573,-0.159496988,0.64295082,-0.988885218,-1.217006535,0.114733115,-0.827491895,1.830589439,-0.339153542,0.750774521,-0.192986283,578.999999998,10.872222222000001,2.3691148779999995,5.05,1.7457627120000003,1.1759259260000001,-0.326428123,0.311111111,0.048964219,0.7888888890000001,-0.269303202,0.672222222,-0.0037664780000000175,0.47735790499999997,0.006417521000000037,0.7529465505,-0.004127258999999994,0.9018518520000001,-0.05963590699999999,18.5,32.0,21.67962963,2.079723789999999,-2.39677176,-2.203785477,625,19.26432532429872,11.279112754946356,1.031423290616979,0.5323475052778349,0.998151570678288,1.2643253242987214,0.854601040740544,625,-2.203785477
Thomas Bryant,1628418,2023-24,0,1610612748,MIA,26,38,4,11.60526316,2.263157895,3.921052632,0.105263158,0.578947368,0.182,1.078947368,1.236842105,1.052631579,2.657894737,3.710526316,0.605263158,0.263157895,0.421052632,0.552631579,1.210526316,5.710526316,Forward-Center,0.472628657,0.756035439,-0.777273183,-0.200898226,-0.948278041,-1.238249126,-0.102446178,-1.189206215,0.818269424,0.381631026,0.859678758,-2.39677176,217.000000008,8.629001883,-4.1030330059999995,4.872881356000001,-2.035236396,0.6886377905000001,0.07983942899999996,0.24670433149999998,-0.008028546000000025,0.6431261770000001,-0.08742194400000003,0.44256120499999996,-0.335414808,0.4744193445,-0.004999448000000017,0.7546092025,0.003489866000000008,0.6738857505,-0.09143621800000001,43.0,-21.0,17.299121155,-6.73371989,-1.062557451,1.334214309,676,17.714285711725303,11.510204080197695,1.877551020394095,0.8163265312804849,1.3061224500487758,1.7142857141379981,0.7059956643270364,676,1.334214309
Tim Hardaway Jr.,203501,2020-21,0,1610612742,DAL,29,70,31,28.35714286,5.814285714,13.01428571,2.957142857,7.557142857,0.391,2.028571429,2.485714286,0.285714286,2.985714286,3.271428571,1.8,0.442857143,0.157142857,0.914285714,1.585714286,16.61428571,Guard-Forward,0.466056176,0.756142609,0.864459403,-0.382956788,-0.34062227,-0.762785982,-0.75806804,1.886286282,-0.512568221,0.403765622,0.428934041,0.826444045,1162.9999997,,,,,,,,,,,,,,,,,,,,,,,-0.174246713,-1.000690758,841,21.092191428202298,4.153148613647038,2.2851385388125802,0.5622166248098522,0.19949622146100793,1.160705289192876,0.9217600666696997,841,-1.000690758
Tim Hardaway Jr.,203501,2021-22,0,1610612742,DAL,30,42,20,29.64285714,4.976190476,12.61904762,2.428571429,7.238095238,0.336,1.857142857,2.452380952,0.30952381,3.404761905,3.714285714,2.19047619,0.904761905,0.142857143,0.80952381,1.761904762,14.23809524,Guard-Forward,0.460184365,0.753346059,0.506686529,-0.199339505,-0.142021957,0.459359869,-0.793557543,1.31627014,-1.701529909,-0.173824048,0.553709711,-0.174246713,598.00000008,16.61428571,-2.376190470000001,3.271428571,0.4428571429999999,1.8,0.39047619,0.442857143,0.46190476199999997,0.157142857,-0.014285714000000005,2.957142857,-0.5285714280000002,0.466056176,-0.0058718110000000046,0.756142609,-0.0027965500000000088,0.914285714,-0.10476190400000007,70.0,-28.0,28.35714286,1.2857142800000005,-0.014486639,0.159760074,900,17.29156626904015,4.510843373581768,2.6602409635335174,1.0987951811179562,0.17349397609383072,0.9831325307935549,0.7369885197237875,900,0.159760074
Tim Hardaway Jr.,203501,2022-23,0,1610612742,DAL,31,71,45,30.30985915,4.788732394,11.92957746,2.985915493,7.746478873,0.385,1.788732394,2.323943662,0.295774648,3.23943662,3.535211268,1.816901408,0.690140845,0.169014085,0.845070423,1.690140845,14.35211268,Guard-Forward,0.461338119,0.753914478,0.523853649,-0.273587293,-0.332026035,-0.108502295,-0.728576764,1.917314949,-1.467910483,-0.056424622,0.511372256,-0.014486639,1019.00000028,15.426190475,0.11401743999999958,3.4928571425,-0.179074446,1.995238095,-0.37357478199999994,0.6738095239999999,-0.21462106000000003,0.15,0.026156942000000016,2.692857143,0.557344064,0.4631202705,0.0011537540000000068,0.754744334,0.0005684190000000422,0.861904762,0.03554661300000006,56.0,29.0,29.0,0.6670020100000009,-0.531374163,-0.5168875239999999,961,17.04646840894343,4.198884759515617,2.157992564871421,0.819702602280156,0.2007434950419425,1.0037174728342477,0.9275945704024178,961,-0.5168875239999999
Tim Hardaway Jr.,203501,2023-24,0,1610612742,DAL,32,79,12,26.83544304,4.962025316,12.35443038,2.670886076,7.556962025,0.353,1.82278481,2.139240506,0.278481013,2.936708861,3.215189873,1.759493671,0.53164557,0.075949367,0.873417722,1.341772152,14.41772152,Guard-Forward,0.461219918,0.757221904,0.533732093,-0.406274459,-0.361224217,-0.527862213,-0.9597742,1.577584417,-1.491844554,0.626679496,0.477609475,-0.531374163,1139.00000008,14.295103959999999,0.06560884000000122,3.624748491,-0.32002139499999993,2.003688799,-0.057407737000000125,0.797451375,-0.15849527499999994,0.155935614,-0.093064718,2.707243461,-0.31502941699999987,0.460761242,-0.00011820099999998446,0.7536302685,0.003307426000000002,0.8272971165,0.028347298999999992,56.5,8.0,29.976358145,-3.47441611,-1.395534751,-0.8641605880000001,1024,19.34150943386102,4.313207546283908,2.360377358465254,0.7132075476254184,0.1018867923262727,1.1716981137644,0.9728644861228797,1024,-0.8641605880000001
Tobias Harris,202699,2020-21,0,1610612755,PHI,28,62,62,32.48387097,7.629032258,14.90322581,1.322580645,3.35483871,0.394,2.935483871,3.290322581,1.0,5.758064516,6.758064516,3.548387097,0.887096774,0.822580645,1.725806452,1.919354839,19.51612903,Forward,0.474173561,0.761738865,1.301377585,1.062671062,0.548625865,0.412620004,0.895055883,0.123559818,1.131091471,1.559596589,-0.537620013,6.496978264,1209.99999986,,,,,,,,,,,,,,,,,,,,,,,3.507110819,-2.989867445,784,21.628599797384307,7.48957298841284,3.9324726911387557,0.9831181725076283,0.911618669072678,1.9126117182702258,0.8734971632406483,784,-2.989867445
Tobias Harris,202699,2021-22,0,1610612755,PHI,29,73,73,34.83561644,6.753424658,14.0,1.383561644,3.767123288,0.367,2.328767123,2.767123288,1.054794521,5.739726027,6.794520548,3.452054795,0.643835616,0.589041096,1.589041096,2.246575342,17.21917808,Forward,0.47018965,0.757825278,0.955535469,1.07778645,0.49963024,-0.231020502,0.314881714,0.189322271,0.324403909,0.751298206,-0.374726937,3.507110819,1256.9999998399999,19.51612903,-2.2969509499999994,6.758064516,0.03645603200000025,3.548387097,-0.09633230199999998,0.887096774,-0.24326115799999992,0.822580645,-0.23353954900000007,1.322580645,0.06098099900000009,0.474173561,-0.003983911000000007,0.761738865,-0.003913586999999996,1.725806452,-0.13676535599999995,62.0,11.0,32.48387097,2.3517454700000044,3.846395395,0.33928457599999984,841,17.794730630005752,7.021627998152342,3.5674400317860426,0.6653558783988036,0.6087298467223564,1.6421549351517661,0.939141591786232,841,0.33928457599999984
Tobias Harris,202699,2022-23,0,1610612755,PHI,30,74,74,32.91891892,5.716216216,11.41891892,1.702702703,4.378378378,0.389,1.527027027,1.743243243,0.905405405,4.824324324,5.72972973,2.513513514,0.918918919,0.540540541,1.202702703,2.013513514,14.66216216,Forward,0.471863298,0.757305122,0.570536478,0.636303231,0.022278236,0.496817668,0.194393473,0.533486834,0.663294686,0.643867058,0.085417731,3.846395395,1084.9999998399999,18.367653554999997,-2.5570159199999996,6.776292532,-1.0647908180000005,3.5002209459999998,-0.938541281,0.765466195,0.27508330299999995,0.7058108705,-0.048500554999999945,1.3530711444999999,0.3191410589999999,0.4721816055,0.001673647999999972,0.7597820715,-0.0005201559999999938,1.6574237740000002,-0.38633839300000017,67.5,1.0,33.659743705,-1.9166975199999996,5.152152565,1.3057571699999997,900,16.03448275572957,6.266009852306534,2.748768473348152,1.0049261084300516,0.5911330054091581,1.3152709362425197,0.9448557806783093,900,1.3057571699999997
Tobias Harris,202699,2023-24,0,1610612755,PHI,31,70,70,33.82857143,6.614285714,13.58571429,1.3,3.685714286,0.353,2.671428571,3.042857143,1.142857143,5.328571429,6.471428571,3.1,1.0,0.657142857,1.328571429,1.642857143,17.2,Forward,0.470744612,0.760328022,0.952647907,0.943826161,0.320571454,0.711348704,0.484064547,0.099208649,0.436776067,1.268206094,-0.064497018,5.152152565,1204.0,15.94067012,2.53783784,6.262125139,0.7416988409999998,2.9827841545,0.5864864860000001,0.7813772675,0.081081081,0.5647908185,0.11660231599999993,1.5431321735,-0.4027027029999999,0.471026474,-0.0011186859999999799,0.7575651999999999,0.0030229000000000505,1.3958718995,0.125868726,73.5,-4.0,33.87726768,0.9096525099999937,3.645823578,-1.5063289869999998,961,18.30405405328108,6.886824323577415,3.2989864863471716,1.064189189144249,0.699324324142765,1.4138513517477258,0.9217600666696997,961,-1.5063289869999998
Tony Bradley,1628396,2020-21,0,0,TOT,23,42,8,16.28571429,3.119047619,4.69047619,0.0,0.071428571,0.0,0.904761905,1.30952381,2.023809524,3.666666667,5.69047619,0.880952381,0.357142857,0.714285714,0.785714286,1.452380952,7.142857143,Forward-Center,0.477338423,0.751580217,-0.561613234,0.620027941,-0.808059592,-0.989575933,0.626022558,-1.302722943,1.771932847,-0.538534814,0.582067818,-0.600455352,300.000000006,,,,,,,,,,,,,,,,,,,,,,,-4.083926373,-3.4834710209999997,529,15.789473680371188,12.57894736405817,1.9473684206454291,0.7894736836869805,1.578947367373961,1.736842105437673,0.7369885197237875,529,-3.4834710209999997
Tony Bradley,1628396,2021-22,0,1610612741,CHI,24,55,7,9.981818182,1.309090909,2.236363636,0.0,0.0,0.0,0.345454545,0.527272727,1.218181818,2.163636364,3.381818182,0.490909091,0.181818182,0.6,0.618181818,1.127272727,2.963636364,Forward-Center,0.471083782,0.75214243,-1.190860697,-0.337187084,-1.006439727,-1.453464471,0.342106537,-1.302722943,0.505453427,-0.422417185,0.78160577,-4.083926373,163.00000002000002,7.142857143,-4.1792207789999996,5.69047619,-2.308658008,0.880952381,-0.39004328999999993,0.357142857,-0.17532467499999999,0.714285714,-0.11428571399999998,0.0,0.0,0.477338423,-0.006254641000000005,0.751580217,0.0005622130000000336,0.785714286,-0.167532468,42.0,13.0,16.28571429,-6.303896108000002,-6.062215063,-1.9782886900000003,576,10.68852459128072,12.196721311908984,1.770491803574308,0.6557377055618262,2.1639344261900924,2.229508196024964,0.8286422068536086,576,-1.9782886900000003
Tony Bradley,1628396,2022-23,0,1610612741,CHI,25,12,0,2.75,0.5,1.0,0.25,0.416666667,0.6,0.333333333,0.333333333,0.083333333,0.833333333,0.916666667,0.083333333,0.083333333,0.083333333,0.083333333,0.166666667,1.583333333,Forward-Center,0.468847724,0.754801498,-1.398687042,-1.359287396,-1.21373706,-1.714043834,-0.94143047,-1.033120714,0.052682163,0.126777321,1.418631969,-6.062215063,18.999999996,5.0532467535,-1.3803030310000002,4.536147186,-2.465151515,0.685930736,-0.407575758,0.26948051949999996,-0.098484849,0.657142857,-0.516666667,0.0,0.25,0.4742111025,-0.0022360579999999852,0.7518613235,0.002659067999999931,0.7019480520000001,-0.534848485,48.5,-43.0,13.133766236,-7.231818182,-3.608144713,2.45407035,625,20.727272722909092,12.000000004363637,1.0909090865454545,1.0909090865454545,1.0909090865454545,1.0909090865454545,0.44142617787887706,625,2.45407035
Tony Snell,203503,2020-21,0,1610612737,ATL,29,47,23,21.10638298,1.872340426,3.638297872,1.319148936,2.319148936,0.569,0.234042553,0.234042553,0.382978723,2.0,2.382978723,1.255319149,0.276595745,0.234042553,0.446808511,1.595744681,5.29787234,Guard,0.470167347,0.754316848,-0.839404733,-0.751325572,-0.617652701,-1.20269415,-0.567028803,0.119859032,0.319887759,0.026679324,0.985718317,-2.525961528,248.99999997999998,,,,,,,,,,,,,,,,,,,,,,,-4.738246382,-2.212284854,841,9.036290321308288,4.064516128096904,2.1411290322374317,0.47177419406420723,0.39919354803633905,0.7620967747643893,0.7737215951115126,841,-2.212284854
Tony Snell,203503,2021-22,0,0,TOT,30,53,12,15.52830189,1.301886792,3.226415094,0.849056604,2.41509434,0.352,0.075471698,0.075471698,0.301886792,1.641509434,1.943396226,0.528301887,0.301886792,0.169811321,0.358490566,1.320754717,3.528301887,Guard,0.466519077,0.753538858,-1.105841415,-0.933585123,-0.987421356,-1.135777003,-0.726596217,-0.387092731,-0.418837225,-0.134003876,1.090908565,-4.738246382,187.000000011,5.29787234,-1.7695704529999996,2.382978723,-0.43958249699999996,1.255319149,-0.7270172619999999,0.276595745,0.02529104700000001,0.234042553,-0.064231232,1.319148936,-0.4700923319999999,0.470167347,-0.003648270000000009,0.754316848,-0.0007779900000000062,0.446808511,-0.08831794500000001,47.0,6.0,21.10638298,-5.5780810899999995,,,900,8.179829889435515,4.505467798836052,1.2247873635331548,0.6998784921227469,0.39368165297821883,0.8311057105549357,0.8153086049349356,900,
Trae Young,1629027,2020-21,0,1610612737,ATL,22,63,63,33.73015873,7.73015873,17.65079365,2.158730159,6.301587302,0.343,7.682539683,8.666666667,0.603174603,3.285714286,3.888888889,9.428571429,0.841269841,0.19047619,4.142857143,1.761904762,25.3015873,Guard,0.463954947,0.772789922,2.172469381,-0.126945594,3.539349696,0.291367312,-0.675259201,1.025270909,-0.938038422,3.842043071,-3.416425245,5.713831906,1593.9999999000001,,,,,,,,,,,,,,,,,,,,,,,7.988113166,2.2742812599999995,484,27.00423529255061,4.150588235432238,10.06305882403418,0.8978823526574018,0.2032941171397802,4.4216470589968075,0.879693845325672,484,2.2742812599999995
Trae Young,1629027,2021-22,0,1610612737,ATL,23,76,76,34.89473684,9.355263158,20.31578947,3.065789474,8.026315789,0.382,6.578947368,7.276315789,0.657894737,3.078947368,3.736842105,9.697368421,0.947368421,0.092105263,3.986842105,1.684210526,28.35526316,Guard,0.467094831,0.772328509,2.632248341,-0.189987182,3.676062684,0.572091716,-0.91963867,2.003451762,-0.30225488,3.746744414,-3.230605018,7.988113166,2155.00000016,25.3015873,3.0536758599999985,3.888888889,-0.15204678399999993,9.428571429,0.2687969920000004,0.841269841,0.10609857999999994,0.19047619,-0.09837092699999998,2.158730159,0.9070593149999997,0.463954947,0.0031398839999999817,0.772789922,-0.0004614129999999106,4.142857143,-0.1560150379999996,63.0,13.0,33.73015873,1.1645781100000008,6.014415729,-1.9736974369999993,529,29.253393669095225,3.8552036198706006,10.00452488742712,0.9773755656155279,0.09502262427722612,4.1131221719223605,0.9561694834632692,529,-1.9736974369999993
Trae Young,1629027,2022-23,0,1610612737,ATL,24,73,73,34.80821918,8.178082192,19.04109589,2.109589041,6.301369863,0.335,7.753424658,8.753424658,0.767123288,2.205479452,2.97260274,10.15068493,1.095890411,0.123287671,4.109589041,1.424657534,26.21917808,Guard,0.462212229,0.772957093,2.310627114,-0.506855856,3.906624247,0.96506349,-0.8421733,0.972276689,-1.290915084,3.876570017,-3.376801589,6.014415729,1913.9999998399999,26.82842523,-2.136085080000001,3.8128654969999998,-0.7642393649999999,9.562969925,0.4533165090000004,0.894319131,0.1485219900000001,0.1412907265,0.031182407999999995,2.6122598165,-0.9562004329999998,0.465524889,-0.004882602000000014,0.7725592155000001,0.0006285839999999876,4.064849624,0.12274693600000042,69.5,-3.0,34.312447785,-0.08651765999999839,6.659593342,0.6451776129999995,576,27.116883113122245,3.0743801654032215,10.498229041546733,1.1334120424830076,0.12750885453370672,4.250295159052719,0.939141591786232,576,0.6451776129999995
Trae Young,1629027,2023-24,0,1610612737,ATL,25,54,54,35.96296296,8.018518519,18.66666667,3.240740741,8.685185185,0.373,6.444444444,7.537037037,0.425925926,2.333333333,2.759259259,10.7962963,1.333333333,0.203703704,4.351851852,2.018518519,25.72222222,Guard,0.462474327,0.766506428,2.235802588,-0.59531226,4.234989003,1.593309627,-0.642398551,2.192120768,-1.237843815,2.544272386,-3.665346405,6.659593342,1388.99999988,27.28722062,-0.4969558599999999,3.3547224225,-0.21334348100000033,9.9240266755,0.6456113699999992,1.0216294160000001,0.23744292199999983,0.107696467,0.08041603300000001,2.5876892575,1.1311517000000002,0.46465353,0.0002620980000000439,0.772642801,-0.006450665000000022,4.048215573,0.2422628109999998,74.5,-19.0,34.85147801,1.1547437799999969,5.643591766,-1.0160015759999999,625,25.748712667250153,2.762100926847547,10.807415040643248,1.3347064879328285,0.20391349155953975,4.356333677129256,0.8220062726984609,625,-1.0160015759999999
